,Trust_Score,Kms_Driven,Year,RegState_Codes,Brand_Codes,Fuel_Codes,Trans_Codes,Model_Name,Price
983,7.0,23652,2017,0,27,0,0,Fortuner,14.908796687796968
984,7.0,36525,2016,0,27,0,0,Innova,14.478879742261421
985,6.8,36525,2016,0,8,0,0,Creta,13.972658740787288
986,6.8,36525,2016,0,13,0,0,XUV500,13.917514647119408
987,7.0,25414,2017,0,18,0,0,A-Class,14.752908947564784
988,7.1,23652,2016,0,13,0,0,XUV500,14.079712363887126
989,7.5,23652,2016,0,18,2,0,GLE,15.408110707544658
990,7.1,23652,2019,0,29,0,0,XC60,15.410617064636115
991,7.0,23652,2014,0,18,0,0,C-Class,14.71461199680768
992,6.5,23652,2017,0,5,2,0,Abarth,14.775004064052283
993,7.1,23296,2017,0,28,0,0,Ameo,13.694235181177437
994,7.2,23652,2017,0,13,0,0,XUV500,14.22410542991469
995,7.1,25414,2014,0,11,0,0,Freelander,14.730384286363037
996,7.1,54142,2013,0,0,0,0,Q3,14.631117377360857
997,6.7,23655,2012,0,1,0,0,X3,15.19144872838103
998,6.9,23652,2015,0,8,0,0,Santa,14.387813522231701
999,6.9,31652,2017,0,16,2,0,Dzire,13.379299087744396
1000,6.9,36524,2016,0,18,0,0,CLA,14.893333913096079
1001,6.8,23652,2013,0,18,0,0,C-Class,14.604558198624302
1002,6.9,52365,2014,0,18,0,0,E-Class,14.823322482305887
1003,6.8,25414,2015,0,0,0,0,Q5,15.123461412783282
1004,6.8,23652,2016,0,8,0,0,Santa,14.621973030884394
1005,6.6,23652,2016,0,29,0,0,XC60,15.35063066084571
1006,6.6,23652,2015,0,18,0,0,GLA,14.80282101254066
1007,7.0,23652,2016,0,13,0,0,XUV500,14.124295882121729
1008,8.0,35678,2014,0,11,0,0,Freelander,14.573802482121819
1009,7.3,23652,2016,0,13,0,0,XUV500,13.904557528393735
1010,6.8,25414,2014,0,11,0,0,Range,15.408481429842217
1011,7.2,23652,2017,0,27,0,0,Fortuner,14.76069773684884
1012,7.4,23652,2018,0,18,2,0,B-Class,14.80485470614354
1013,7.2,21045,2018,0,13,0,0,XUV500,14.34275013276652
1014,7.6,33663,2014,0,18,0,0,M-Class,14.810254920212534
1015,7.3,22563,2018,0,27,0,0,Innova,14.586461942617055
1016,7.2,23362,2017,0,9,2,0,XF,15.18533757354695
1017,7.6,7822,2016,0,26,2,0,Nano,11.930668226617232
1018,6.9,23663,2013,0,9,0,0,XF,14.698677918060836
1019,7.0,52142,2011,0,1,0,0,X1,14.244849081423741
1020,7.1,36524,2015,0,1,0,0,5,14.855300578766476
1021,7.1,44788,2017,0,8,0,0,Creta,14.083106497936079
1022,7.2,38396,2016,0,7,2,0,Amaze,13.174576248851263
1023,7.2,42784,2017,0,19,0,0,Cooper,14.984120502043744
1024,7.5,21463,2016,0,18,0,0,B-Class,14.661348352974596
1025,6.6,39748,2017,0,8,0,0,Verna,13.760269481328626
1026,7.1,25524,2018,0,8,0,0,Tucson,14.619954897392349
1027,7.1,41102,2014,0,1,0,0,X1,14.23232304040774
1028,7.6,36242,2017,0,8,0,0,Verna,13.871570424177229
1029,7.9,12478,2018,0,27,0,0,Innova,14.3545463079267
1030,6.5,37484,2017,0,13,0,0,XUV500,14.291475756689318
1031,7.3,21478,2017,0,27,0,0,Innova,14.558364149478004
1032,7.0,96844,2010,0,18,0,0,E-Class,14.371417189762903
1033,6.8,46855,2017,0,8,0,0,Creta,14.071389220927426
1034,6.9,18452,2018,0,8,0,0,Creta,14.181356420182201
1035,6.6,33652,2016,0,27,0,0,Innova,14.431009121061656
1036,6.9,36525,2016,0,1,0,0,5,15.235526162838683
1037,7.2,36525,2017,0,27,0,0,Fortuner,14.90843872256404
1038,7.3,41201,2013,0,1,0,0,X3,14.82713037855489
1039,6.9,39784,2017,0,18,0,0,E-Class,15.417994547826694
1040,7.1,36996,2018,0,18,0,0,GLC,15.33203571447545
1041,6.8,23662,2018,0,25,0,0,Kodiaq,14.97316504059944
1042,7.3,24788,2015,0,18,0,0,C-Class,14.685733895564555
1043,7.2,34570,2013,0,18,2,0,E-Class,14.555908623372765
1044,6.8,23142,2016,0,27,0,0,Innova,14.18028005245467
1045,7.3,25414,2015,0,18,0,0,CLA,14.65377271909528
1046,7.7,23500,2014,0,9,0,0,XJ,15.416653764241955
1047,7.3,25414,2012,0,0,0,0,A6,14.72806511903637
1048,6.9,25414,2012,0,0,0,0,A4,14.338073429946702
1049,7.0,23652,2012,0,18,0,0,E-Class,14.453722557352371
1050,7.3,23652,2016,0,18,0,0,C-Class,14.776415126231113
1051,6.7,23652,2016,0,27,2,0,Corolla,14.249156820764096
1052,6.5,36525,2016,0,27,0,0,Innova,14.429320115553365
1053,7.0,23652,2013,0,1,0,0,X3,14.564279277532378
1054,6.9,25414,2016,0,13,0,0,XUV500,14.196299703343458
1055,6.9,36253,2016,0,0,0,0,Q3,14.915060740006192
1056,6.7,36525,2018,0,1,0,0,3,15.274842532894434
1057,6.9,52652,2016,0,18,0,0,GLA,14.911867972981183
1058,7.0,23652,2013,0,1,0,0,X5,15.117142599080346
1059,6.7,23652,2015,0,1,0,0,5,15.332286540881741
1060,7.0,23652,2015,0,18,0,0,C-Class,14.897546888037214
1061,7.1,25635,2012,0,0,0,0,A7,15.245001372344719
1062,6.6,23652,2010,0,0,0,0,Q7,15.066667666327607
1063,7.0,23652,2016,0,13,0,0,XUV500,14.14291682257174
1064,6.8,23652,2012,0,0,0,0,A6,14.768219232744302
1065,6.8,23652,2017,0,1,0,0,X5,15.662344057249975
1066,6.7,23524,2013,0,1,0,0,X1,14.49351821205419
1067,6.9,36525,2016,0,0,0,0,A6,15.238015336609864
1068,6.9,23652,2015,0,0,0,0,A6,15.14974554185639
1069,7.1,23652,2014,0,1,0,0,X1,14.466435806214836
1070,6.7,23652,2015,0,18,0,0,GLA,14.80282101254066
1071,6.7,23652,2011,0,18,0,0,M-Class,14.934151265429207
1072,7.0,23652,2013,0,0,0,0,Q3,14.647451821370067
1073,7.0,23652,2017,0,12,2,0,NX,14.508657738524219
1074,7.0,41562,2014,0,7,2,0,Amaze,13.091256537570644
1075,6.8,23652,2016,0,18,2,0,C-Class,14.508657738524219
1076,6.9,25414,2014,0,18,2,0,B-Class,14.367476589551623
1077,7.1,23652,2011,0,9,0,0,XF,14.629822604895006
1078,6.8,23652,2015,0,0,0,0,Q3,14.893480246657907
1079,6.9,23652,2013,0,1,0,0,5,14.970941017411041
1080,7.1,23652,2016,0,13,0,0,XUV500,14.14291682257174
1081,7.0,23652,2016,0,0,0,0,Q3,15.099260434685819
1082,6.7,23665,2014,0,0,0,0,Q3,14.760386803053857
1083,6.7,23652,2011,0,0,0,0,Q5,14.744756606147426
1084,6.8,23652,2016,0,19,0,0,Cooper,14.826713208529142
1085,7.1,23652,2013,0,0,0,0,A6,15.091777139787533
1086,6.9,23652,2013,0,1,0,0,X1,14.512811599286682
1087,7.1,41562,2011,0,1,0,0,3,14.340744876126081
1088,7.1,23652,2014,0,0,2,0,Q3,14.706896114658232
1089,6.7,23652,2016,0,18,0,0,GLE,15.741070029571354
1090,6.9,23652,2015,0,27,2,0,Camry,14.508657738524219
1091,6.7,36525,2017,0,18,0,0,GLA,14.474407332902627
1092,7.0,23652,2015,0,1,0,0,5,15.188770843373527
1093,6.9,23652,2013,0,0,2,0,A6,14.835576629768816
1094,7.0,23652,2013,0,15,0,0,Rexton,13.901368937174023
1095,7.0,41256,2016,0,18,0,0,C-Class,14.485336909608241
1096,7.1,23652,2015,0,18,0,0,CLA,14.754411345167098
1097,7.1,23652,2014,0,19,0,0,Cooper,14.523506448744053
1098,6.7,23652,2013,0,0,0,0,Q7,15.292741685807432
1099,6.5,23652,2018,0,1,0,0,X1,15.33471233582622
1100,6.4,90000,2008,0,13,0,0,Scorpio,13.017002861746503
1101,8.0,25400,2014,0,1,0,0,X1,14.446120413656995
1102,7.0,41225,2012,0,23,0,0,Koleos,13.775212384559113
1103,6.8,41256,2017,0,13,0,0,XUV500,14.265748246740861
1104,7.1,52652,2016,0,0,0,0,Q5,14.508657738524219
1105,7.0,36525,2016,0,6,0,0,Endeavour,14.684617434863332
1106,6.9,36525,2008,0,1,2,0,3,13.84405914136869
1107,6.7,23652,2017,0,1,0,0,3,15.254131442007225
1108,6.8,65825,2017,0,18,0,0,CLA,14.9119979239157
1109,6.6,45895,2013,0,0,0,0,A8,15.319587954740548
1110,7.6,23652,2010,0,1,2,0,5,14.24576258315909
1111,6.8,23652,2011,0,1,0,0,3,14.345299633487713
1112,7.1,23652,2016,0,25,0,0,Octavia,14.262691980569343
1113,8.5,82000,2014,0,1,0,0,X1,14.301018373745976
1114,7.2,25625,2015,0,25,2,0,SKODA,14.187763531866326
1115,6.7,54856,2008,0,1,0,0,3,13.876536040601744
1116,7.2,36525,2015,0,18,0,0,M-Class,15.262736552591216
1117,6.8,36525,2018,0,18,0,0,C-Classs,15.441915119322404
1118,7.5,36525,2012,0,0,0,0,Q7,15.080799603706192
1119,7.0,39858,2011,0,0,0,0,A6,14.494866069168296
1120,7.2,36256,2014,0,0,0,0,A6,14.92577568778811
1121,7.0,36525,2015,0,18,0,0,GLA,14.772338827904782
1122,7.1,45895,2010,0,1,0,0,5,14.431845266351177
1123,6.8,45256,2011,0,1,0,0,3,14.246950058458006
1124,7.1,23625,2014,0,18,0,0,E-Class,14.962853009001744
1125,7.3,38000,2006,0,18,0,0,S-Class,14.73180128983843
1126,7.2,23652,2011,0,18,0,0,C-Class,14.311910226194277
1127,7.2,23652,2012,0,0,0,0,A4,14.407182996792015
1128,7.2,54125,2015,0,18,0,0,E-Class,15.075587570650775
1129,7.2,36525,2015,0,1,0,0,1,14.421091844181893
1130,7.1,23652,2017,0,0,0,0,Q3,15.241727789513472
1131,7.2,23652,2011,0,0,0,0,A4,14.28413511172239
1132,7.2,23652,2015,0,18,0,0,M-Class,15.235612933051998
1133,7.0,45895,2013,0,1,0,0,3,14.457499698147327
1134,7.4,23652,2017,0,29,0,0,V90,15.639538423773702
1135,6.6,25414,2011,0,0,0,0,A4,14.2726917044245
1136,6.5,23525,2016,0,0,0,0,A3,14.921009081995336
1137,6.6,23652,2011,0,1,0,0,5,14.625610651946683
1138,7.1,23652,2010,0,18,0,0,C-Class,14.257120499708604
1139,7.1,23652,2015,0,8,0,0,Santa,14.482032409439986
1140,6.8,35895,2009,0,7,2,0,City,12.841482126849717
1141,7.1,23652,2010,0,0,0,0,A4,14.067368283077169
1142,7.7,40000,2011,0,8,2,0,i10,12.676076274775909
1143,6.6,23652,2013,0,25,0,0,Superb,14.11685660171718
1144,7.0,36525,2016,0,6,0,0,Endeavour,14.75942423894229
1145,7.3,23652,2013,0,1,0,0,X1,14.543352841921097
1146,7.2,23652,2011,0,18,0,0,C-Class,14.292011782046274
1147,7.4,23652,2012,0,9,0,0,XF,14.791979694467722
1148,7.0,23652,2012,0,18,0,0,C-Class,14.439652188385466
1149,6.1,19858,2017,0,26,2,0,Tiago,13.20952407657818
1150,5.9,57000,2013,0,28,0,0,Jetta,13.997832114758229
1151,7.1,14525,2017,0,27,0,0,Innova,14.556375423030975
1152,7.8,55000,2010,0,8,2,0,i10,12.528156144699286
1153,6.0,5061,2016,0,16,2,0,Baleno,13.514405465180353
1154,6.7,23652,2016,0,6,0,0,Endeavour,14.813447634076166
1155,6.9,25625,2017,0,28,0,0,Tiguan,14.965874336032565
1156,6.7,36525,2016,0,27,0,0,Innova,14.184032942995136
1157,7.2,23655,2014,0,7,2,0,City,13.36754705095491
1158,6.6,23652,2017,0,16,2,0,Ciaz,13.94231940482797
1159,6.9,23525,2011,0,1,0,0,5,14.623186596193305
1160,6.8,31452,2010,0,2,0,0,Captiva,13.350796912051628
1161,6.3,72226,2012,0,16,2,0,Swift,13.017002861746503
1162,5.3,34566,2015,0,8,2,0,i10,12.89921982609012
1163,7.5,23652,2013,0,11,0,0,Freelander,14.483955638388842
1164,6.9,36525,2015,0,18,0,0,GLA,15.081167187658338
1165,7.8,12000,2017,0,0,0,0,A4,15.319447944939633
1166,7.4,36525,2012,0,0,0,0,A4,14.307553282334817
1167,7.1,25625,2017,0,18,0,0,GLA,15.063744715429971
1168,7.4,36525,2013,0,18,0,0,E-Class,14.7461435462103
1169,7.4,12565,2017,0,1,0,0,X5,15.891747595701386
1170,7.9,64800,2009,0,27,2,0,Corolla,13.235692062711331
1171,7.2,61587,2009,0,8,2,0,Santro,12.323855681186558
1172,7.2,23652,2011,0,0,0,0,A6,14.87263153094446
1173,6.6,41256,2016,0,1,0,0,X1,14.489764887256298
1174,6.7,22354,2012,0,7,2,0,CR-V,13.946150148356267
1175,6.9,45652,2016,0,18,0,0,GLE,15.525810663757925
1176,7.1,55655,2009,0,1,0,0,X5,14.553589038272634
1177,8.8,85000,1998,0,18,2,0,C-Class,13.458835614025542
1178,7.0,25414,2012,0,19,2,0,Cooper,14.379199752588143
1179,6.7,25414,2014,0,0,0,0,Q3,14.783166801618242
1180,6.8,23652,2012,0,0,0,0,A4,14.376464307572512
1181,7.1,36525,2015,0,20,0,0,Pajero,14.495671278291256
1182,6.6,23662,2016,0,25,0,0,Octavia,14.247587736138104
1183,6.7,22652,2009,0,18,0,0,M-Class,14.5390525989387
1184,7.6,36525,2012,0,19,2,0,Cooper,14.324181261556683
1185,7.4,23652,2014,0,1,0,0,3,14.74367215152868
1186,7.2,23652,2015,0,0,0,0,Q3,14.893540135149637
1187,7.0,24145,2011,0,0,2,0,A4,14.139892139156649
1188,8.0,12000,2014,0,9,0,0,XF,15.131872141738343
1189,8.0,12000,2014,0,0,0,0,Q5,14.956793690976014
1190,7.2,23652,2017,0,1,0,0,3,15.198366514540604
1191,7.3,23252,2013,0,29,0,0,XC90,15.037021958011751
1192,6.4,65820,2011,0,28,0,0,Jetta,13.652991628466498
1193,7.1,23652,2012,0,18,0,0,C-Class,14.457652297439774
1194,7.5,45652,2012,0,29,0,0,XC60,14.587022423720578
1195,6.7,23652,2011,0,1,0,0,5,14.843553375822756
1196,6.8,23652,2014,0,0,0,0,Q3,14.779862807657192
1197,7.0,112000,2011,0,8,2,0,i10,12.583882172455391
1198,6.0,53534,2016,0,27,0,0,Innova,14.187074114396758
1199,7.4,26582,2013,0,0,0,0,Q5,14.823226843333444
1200,6.8,36589,2016,0,18,0,0,GL,15.59619054241808
1201,7.1,23652,2013,0,1,0,0,5,15.140335815793602
1202,6.9,25652,2010,0,0,0,0,A6,14.419382163808791
1203,5.0,58447,2011,0,16,0,0,Ritz,12.89921982609012
1204,7.5,63652,2012,0,1,2,0,6,15.294137944285703
1205,7.1,36525,2016,0,1,0,0,5,15.178863004377563
1206,8.2,12000,2016,0,18,0,0,GL,15.590462908875947
1207,7.9,49000,2012,0,1,0,0,X1,14.22097566607244
1208,5.5,38000,2014,0,27,0,0,Fortuner,14.669925886120343
1209,7.2,23652,2013,0,0,0,0,A6,14.903575754419236
1210,7.4,41255,2011,0,0,2,0,A4,14.071895443058287
1211,7.2,23652,2015,0,29,0,0,V40,14.763197238444146
1212,7.3,23652,2012,0,1,0,0,X1,14.259192028880875
1213,7.0,23652,2011,0,1,0,0,X1,14.80352568066072
1214,7.0,25256,2015,0,18,0,0,C-Class,14.884789808904113
1215,7.2,22252,2012,0,18,0,0,M-Class,15.154153144203697
1216,7.2,23652,2015,0,7,2,0,City,13.618392876399447
1217,7.5,23652,2015,0,18,0,0,CLA,14.825373961048555
1218,7.0,36525,2013,0,0,0,0,Q7,15.216529725058912
1219,7.1,36525,2014,0,0,0,0,A4,14.65418736361921
1220,8.2,20000,2012,0,1,2,0,Z4,15.150511624696614
1221,6.8,23652,2018,0,18,0,0,C-Class,15.327490205109513
1222,7.6,23652,2010,0,18,2,0,C-Class,14.05657889610399
1223,7.3,36525,2014,0,1,2,0,3,14.752852940701382
1224,6.8,23652,2011,0,18,0,0,E-Class,14.559145983946793
1225,6.5,23652,2018,0,13,0,0,XUV500,14.5459140234512
1226,7.2,23652,2016,0,8,0,0,Verna,13.642928220632134
1227,8.2,12000,2014,0,18,0,0,M-Class,15.176487111099874
1228,7.4,23652,2013,0,1,0,0,3,14.452490480385958
1229,5.5,46544,2014,0,27,2,0,Corolla,14.115615150414612
1230,7.3,25625,2014,0,18,0,0,C-Class,14.77725981501889
1231,7.3,36256,2014,0,18,0,0,C-Class,14.771985000699003
1232,5.7,51000,2010,0,16,2,0,Swift,12.92391243868049
1233,6.8,35625,2014,0,27,0,0,Fortuner,14.4099583217394
1234,7.4,26256,2016,0,11,0,0,Discovery,15.309767222155829
1235,8.1,12000,2011,0,9,0,0,XJ,15.444751097694555
1236,7.4,23652,2013,0,1,0,0,X1,14.546348435645847
1237,7.5,25414,2011,0,18,2,0,C-Class,14.376707951644535
1238,7.2,65252,2011,0,0,0,0,A6,14.469093286299431
1239,7.5,65256,2012,0,0,0,0,A4,14.300948832866526
1240,7.2,63636,2015,0,18,0,0,CLA,14.778681822297504
1241,6.9,12543,2018,0,18,0,0,C-Class,15.366647733767877
1242,7.0,32452,2013,0,11,0,0,Freelander,14.840136097900038
1243,6.9,14525,2017,0,11,0,0,Range,15.596821295491424
1244,7.0,56256,2011,0,18,2,0,CLS,15.240228680140083
1245,6.8,35652,2012,0,1,0,0,3,14.38423502138735
1246,6.9,41541,2015,0,13,0,0,XUV500,14.077283878628096
1247,6.8,23652,2013,0,1,0,0,5,14.970941017411041
1248,6.8,58954,2015,0,28,2,0,Vento,13.588155651328572
1249,6.7,23652,2012,0,18,0,0,E-Class,14.676460235364804
1250,7.1,23652,2011,0,1,0,0,7,15.135591128799856
1251,7.0,23652,2017,0,26,0,0,Hexa,14.390172018543023
1252,7.2,36525,2015,0,18,0,0,CLA,14.787513725422192
1253,6.9,36525,2010,0,1,0,0,5,15.088036377054376
1254,7.2,23652,2014,0,8,2,0,i20,13.29770060042384
1255,7.9,10000,2016,0,27,2,0,Camry,14.880221294956703
1256,5.9,80000,2006,0,16,2,0,Swift,12.644327576461329
1257,7.1,36525,2014,0,1,0,0,3,14.742662888529228
1258,7.3,36525,2012,0,18,2,0,E-Class,14.52841967871818
1259,6.8,25414,2013,0,18,0,0,C-Class,14.61189279699739
1260,6.6,25692,2018,0,0,0,0,A6,15.625820072950072
1261,6.6,23652,2017,0,10,0,0,Compass,14.383407391768072
1262,6.4,27150,2014,0,16,2,0,Ritz,13.180632285528304
1263,5.3,85000,2011,0,16,0,0,Swift,12.89921982609012
1264,6.7,45895,2010,0,25,0,0,Laura,13.176431019727147
1265,7.2,25625,2015,0,27,0,0,Fortuner,14.508657738524219
1266,6.1,34062,2012,0,16,2,0,Ertiga,13.208541073645382
1267,8.1,25000,2010,0,16,2,0,SX4,12.706847933442663
1268,5.7,68000,2012,0,8,0,0,Verna,13.42984807715229
1269,6.9,36525,2014,0,0,0,0,A4,14.715558893392565
1270,6.1,18552,2014,0,16,2,0,Celerio,12.994530005894443
1271,7.3,23652,2014,0,25,2,0,Octavia,13.963444237949096
1272,6.7,23652,2018,0,0,0,0,A3,15.174472775996136
1273,6.7,48745,2016,0,27,0,0,Innova,14.458099437121032
1274,6.8,23652,2012,0,1,0,0,X3,14.690323663772109
1275,6.0,65324,2012,0,16,3,0,Eeco,12.345834587905333
1276,7.1,45000,2017,0,27,0,0,Innova,14.403297222866392
1277,7.4,35652,2014,0,18,0,0,E-Class,14.86074562799627
1278,8.2,18000,2017,0,1,0,0,7,16.06680235657077
1279,8.0,12000,2014,0,1,0,0,7,15.64005985001532
1280,8.2,21000,2016,0,18,0,0,GLS,15.830413578506539
1281,7.9,15000,2016,0,18,0,0,E-Class,15.264324450307582
1282,6.2,52362,2013,0,27,0,0,Fortuner,14.315150656338316
1283,6.8,56856,2012,0,7,2,0,City,13.120166967060154
1284,6.8,23652,2016,0,8,0,0,Elantra,14.314454472966945
1285,7.0,65460,2011,0,8,2,0,i20,12.70578069748224
1286,6.9,31548,2010,0,8,2,0,i10,12.548846414298419
1287,6.7,23652,2014,0,9,0,0,XF,14.896367142957915
1288,8.1,19246,2015,0,16,2,0,Swift,13.320394227903464
1289,5.4,64465,2013,0,16,3,0,Eeco,12.611537753638338
1290,6.8,47885,2016,0,6,2,0,Figo,13.30057650615374
1291,6.6,23541,2011,0,18,2,0,E-Class,14.39741495620816
1292,6.8,23652,2012,0,1,0,0,X1,14.259192028880875
1293,6.7,25414,2015,0,0,2,0,A4,14.814823554220958
1294,6.6,23652,2017,0,27,0,0,Innova,14.530239664282567
1295,6.6,23625,2018,0,27,0,0,Innova,14.467324154831203
1296,7.1,25414,2009,0,0,0,0,A6,14.364451283920928
1297,6.8,14156,2016,0,13,0,0,XUV500,15.198244839514379
1298,7.3,23612,2012,0,7,2,0,City,13.186803768727327
1299,8.4,48000,2015,0,16,2,0,Celerio,12.770818111285594
1300,6.4,42652,2012,0,1,0,0,X1,14.10228672020328
1301,7.0,23652,2011,0,25,0,0,Laura,13.267107669842918
1302,6.9,23652,2018,0,8,0,0,Tucson,14.73013229784581
1303,6.9,23652,2017,0,27,0,0,Innova,14.564859417061092
1304,6.8,23562,2013,0,25,0,0,Laura,13.567049198665774
1305,6.1,12543,2017,0,13,0,0,XUV500,14.467962298495607
1306,7.2,95633,2001,0,8,0,0,Santa,11.225243392518447
1307,7.2,36525,2015,0,18,0,0,C-Class,14.921184851870322
1308,6.3,19581,2017,0,16,2,0,Baleno,13.630527061350142
1309,5.8,42000,2012,0,28,2,0,Vento,13.458835614025542
1310,8.0,28900,2015,0,1,0,0,X3,15.096444403426338
1311,7.1,52625,2015,0,1,0,0,X3,15.011796594643776
1312,7.6,32562,2015,0,11,0,0,Discovery,15.17758087169997
1313,7.3,25625,2015,0,18,0,0,C-Class,14.930536076273693
1314,5.5,40000,2018,0,6,2,0,Ecosport,13.815510557964274
1315,6.8,34525,2016,0,6,2,0,EcoSport,13.702789687900156
1316,6.5,36525,2017,0,16,0,0,Ignis,13.326467626016
1317,7.3,24114,2014,0,8,2,0,Grand,12.823507105477614
1318,7.1,25625,2016,0,27,2,0,Corolla,14.152941620479275
1319,7.4,23652,2013,0,28,2,0,Vento,13.170292218360446
1320,7.6,32000,2016,0,0,0,0,Q3,14.914122846632385
1321,8.0,13000,2014,0,0,0,0,A6,14.914122846632385
1322,6.2,40000,2012,0,27,0,0,Fortuner,14.207552645740298
1323,6.7,41525,2016,0,13,0,0,XUV500,14.07282671754834
1324,5.5,45200,2012,0,0,2,0,A4,14.668350177257812
1325,5.5,45260,2014,0,8,2,0,Xcent,13.458835614025542
1326,6.5,56355,2003,0,18,0,0,E-Class,14.22097566607244
1327,6.2,62902,2015,0,16,2,0,ALTO,12.449018824140563
1328,7.4,36525,2015,0,0,0,0,A4,14.838254608169846
1329,7.0,23652,2014,0,27,0,0,Fortuner,14.48286494595774
1330,7.2,25625,2017,0,7,2,0,City,15.75938792803794
1331,6.2,25000,2014,0,0,0,0,A4,14.71159858252091
1332,7.2,25414,2014,0,0,0,0,A4,14.599549535270645
1333,6.6,28744,2017,0,27,2,0,Corolla,14.404220130189717
1334,7.3,79000,2014,0,27,0,0,Fortuner,14.308029431052574
1335,6.7,25414,2014,0,8,0,0,Verna,13.533952362907169
1336,6.8,45652,2014,0,8,2,0,Grand,12.928455760681532
1337,6.5,32150,2013,0,8,2,0,Grand,12.880546560824497
1338,6.0,35898,2014,0,1,0,0,1,14.493895308069181
1339,6.1,61285,2006,0,16,2,0,Swift,12.506177237980511
1340,5.0,60000,2011,0,8,2,0,i10,12.706847933442663
1341,8.5,45000,2011,0,8,2,0,i10,12.627739132976346
1342,6.8,50000,2011,0,8,2,0,i10,12.627739132976346
1343,7.7,50000,2014,0,27,0,0,Fortuner,14.446782334806132
1344,6.7,36524,2013,0,1,0,0,X1,14.473492630276365
1345,8.0,40000,2010,0,0,0,0,A4,14.218973663401766
1346,8.2,64000,2009,0,0,0,0,A6,14.151982794585487
1347,6.7,23625,2017,0,6,0,0,Endeavour,14.93156517427171
1348,6.8,36525,2016,0,1,0,0,3,15.015665684222013
1349,7.3,24525,2014,0,1,0,0,5,14.831423251445884
1350,6.4,19766,2011,0,1,0,0,5,14.73180128983843
1351,6.7,23582,2016,0,16,2,0,Ertiga,13.458835614025542
1352,7.3,22141,2016,0,6,2,0,EcoSport,14.010430750934663
1353,6.6,35625,2012,0,8,2,0,i10,12.851344368449087
1354,6.9,25625,2016,0,27,0,0,Fortuner,14.668469506965938
1355,6.6,24585,2017,0,27,0,0,Innova,14.630464224792444
1356,7.8,15000,2017,0,27,0,0,Innova,14.613468102876565
1357,7.0,45895,2008,0,7,2,0,City,12.539948657732612
1358,7.1,70000,2006,0,7,2,0,Civic,12.611537753638338
1359,7.2,36525,2016,0,9,0,0,XF,15.342711640732027
1360,7.2,36525,2015,0,9,0,0,XF,15.033817239666094
1361,7.4,25625,2014,0,9,0,0,XF,14.923652627020395
1362,6.6,44000,2016,0,7,2,0,Amaze,13.304684934198283
1363,7.0,25455,2017,0,0,2,0,A4,15.097114179076542
1364,7.2,42541,2014,0,0,2,0,A6,14.994704178452656
1365,7.1,23352,2015,0,0,0,0,Q3,14.918816149171157
1366,7.1,26525,2013,0,1,0,0,5,14.722680622719103
1367,6.6,24585,2017,0,23,2,0,Duster,13.647958985938425
1368,7.4,27000,2013,0,1,0,0,3,14.508657738524219
1369,7.4,36525,2013,0,29,0,0,XC90,15.027073782029444
1370,6.9,23652,2015,0,25,0,0,Superb,14.350665606424677
1371,7.4,23652,2014,0,25,0,0,SKODA,14.119602007143737
1372,5.6,66823,2014,0,25,0,0,Octavia,14.01885295398122
1373,7.1,23652,2013,0,25,0,0,Octavia,13.792807789320658
1374,7.3,23652,2014,0,28,2,0,Vento,13.390142187496393
1375,7.1,23652,2009,0,1,0,0,5,14.52845301285219
1376,6.9,26525,2014,0,18,0,0,C-Class,14.804960669363249
1377,6.9,36525,2013,0,18,0,0,C-Class,14.654419472188279
1378,6.9,26525,2011,0,18,0,0,E-Class,14.577426051466455
1379,6.9,25255,2016,0,18,0,0,C-Class,14.508657738524219
1380,7.0,41252,2015,0,18,0,0,M-Class,14.508657738524219
1381,6.8,23652,2015,0,18,0,0,E-Class,14.508657738524219
1382,6.8,25412,2014,0,18,0,0,C-Class,14.491439857890446
1383,7.3,24855,2008,0,0,0,0,Q7,14.486416219548087
1384,7.9,10000,2013,0,0,0,0,A4,14.457364444136669
1385,6.6,46456,2010,0,1,0,0,3,13.9108207377686
1386,6.6,58446,2010,0,18,0,0,CLS,14.078320876780884
1387,7.6,7000,2010,0,24,2,0,Ghost,16.95966283663654
1388,7.5,23525,2010,0,1,0,0,7,14.958661764825345
1389,7.1,23652,2010,0,18,0,0,E-Class,14.482568350897619
1390,7.4,23652,2010,0,1,0,0,3,14.288931466653874
1391,8.0,44600,2011,0,1,2,0,X1,14.423644364197262
1392,5.6,56000,2011,0,1,0,0,5,14.669925886120343
1393,6.6,23562,2011,0,1,0,0,5,14.684192986995681
1394,7.3,32541,2012,0,0,0,0,Q3,14.338663289769839
1395,7.1,23652,2016,0,13,0,0,XUV500,14.171863149953198
1396,6.5,36525,2017,0,27,0,0,Fortuner,14.903836119204232
1397,6.7,23652,2014,0,22,0,0,Cayenne,15.384271881972808
1398,7.5,55000,2016,0,8,2,0,Creta,14.126445182226204
1399,7.1,78656,2006,0,8,2,0,Sonata,12.721885810807203
1400,6.2,29100,2014,0,8,2,0,Grand,13.071070083016778
1401,6.7,23652,2013,0,8,0,0,Verna,13.384623021014633
1402,6.7,41256,2017,0,8,0,0,Creta,14.137194702039437
1403,7.6,30000,2008,0,1,0,0,3,13.963930563082547
1404,7.7,24514,2017,0,1,0,0,3,15.2339286330091
1405,8.1,86000,2011,0,11,0,0,Range,15.365317567180027
